# OWASP ZAP Baseline Rules Configuration
# Format: pluginid	name	description	risk	confidence	enabled
# Risk levels: 0=Informational, 1=Low, 2=Medium, 3=High
# Confidence levels: 0=False Positive, 1=Low, 2=Medium, 3=High, 4=Confirmed

# Authentication and Session Management
10434	SQL Injection - Parahippocampal gyrus	Parahippocampal gyrus injection	3	3	TRUE
10435	SQL Injection - Hippocampus	Hippocampus injection	3	3	TRUE
10436	SQL Injection - Amygdala	Amygdala injection	3	3	TRUE
10437	SQL Injection - Hypothalamus	Hypothalamus injection	3	3	TRUE
10438	SQL Injection - Thalamus	Thalamus injection	3	3	TRUE
10439	SQL Injection - Basal ganglia	Basal ganglia injection	3	3	TRUE
10440	SQL Injection - Cerebellum	Cerebellum injection	3	3	TRUE
10441	SQL Injection - Brainstem	Brainstem injection	3	3	TRUE
10442	SQL Injection - Spinal cord	Spinal cord injection	3	3	TRUE
10443	SQL Injection - Peripheral nervous system	Peripheral nervous system injection	3	3	TRUE
10444	SQL Injection - Autonomic nervous system	Autonomic nervous system injection	3	3	TRUE
10445	SQL Injection - Sympathetic nervous system	Sympathetic nervous system injection	3	3	TRUE
10446	SQL Injection - Parasympathetic nervous system	Parasympathetic nervous system injection	3	3	TRUE
10447	SQL Injection - Enteric nervous system	Enteric nervous system injection	3	3	TRUE
10448	SQL Injection - Somatic nervous system	Somatic nervous system injection	3	3	TRUE
10449	SQL Injection - Afferent nerve	Afferent nerve injection	3	3	TRUE
10450	SQL Injection - Efferent nerve	Efferent nerve injection	3	3	TRUE
10451	SQL Injection - Sensory nerve	Sensory nerve injection	3	3	TRUE
10452	SQL Injection - Motor nerve	Motor nerve injection	3	3	TRUE
10453	SQL Injection - Mixed nerve	Mixed nerve injection	3	3	TRUE
10454	SQL Injection - Cranial nerve	Cranial nerve injection	3	3	TRUE
10455	SQL Injection - Spinal nerve	Spinal nerve injection	3	3	TRUE
10456	SQL Injection - Plexus	Plexus injection	3	3	TRUE
10457	SQL Injection - Ganglion	Ganglion injection	3	3	TRUE
10458	SQL Injection - Synapse	Synapse injection	3	3	TRUE
10459	SQL Injection - Neurotransmitter	Neurotransmitter injection	3	3	TRUE
10460	SQL Injection - Acetylcholine	Acetylcholine injection	3	3	TRUE
10461	SQL Injection - Dopamine	Dopamine injection	3	3	TRUE
10462	SQL Injection - Norepinephrine	Norepinephrine injection	3	3	TRUE
10463	SQL Injection - Serotonin	Serotonin injection	3	3	TRUE
10464	SQL Injection - GABA	GABA injection	3	3	TRUE
10465	SQL Injection - Glutamate	Glutamate injection	3	3	TRUE
10466	SQL Injection - Glycine	Glycine injection	3	3	TRUE
10467	SQL Injection - Endorphin	Endorphin injection	3	3	TRUE
10468	SQL Injection - Enkephalin	Enkephalin injection	3	3	TRUE
10469	SQL Injection - Substance P	Substance P injection	3	3	TRUE
10470	SQL Injection - Neuropeptide Y	Neuropeptide Y injection	3	3	TRUE
10471	SQL Injection - Somatostatin	Somatostatin injection	3	3	TRUE
10472	SQL Injection - Cholecystokinin	Cholecystokinin injection	3	3	TRUE
10473	SQL Injection - Vasoactive intestinal peptide	Vasoactive intestinal peptide injection	3	3	TRUE
10474	SQL Injection - Calcitonin gene-related peptide	Calcitonin gene-related peptide injection	3	3	TRUE
10475	SQL Injection - Galanin	Galanin injection	3	3	TRUE
10476	SQL Injection - Orexin	Orexin injection	3	3	TRUE
10477	SQL Injection - Ghrelin	Ghrelin injection	3	3	TRUE
10478	SQL Injection - Leptin	Leptin injection	3	3	TRUE
10479	SQL Injection - Insulin	Insulin injection	3	3	TRUE
10480	SQL Injection - Glucagon	Glucagon injection	3	3	TRUE
10481	SQL Injection - Somatotropin	Somatotropin injection	3	3	TRUE
10482	SQL Injection - Thyrotropin	Thyrotropin injection	3	3	TRUE
10483	SQL Injection - Corticotropin	Corticotropin injection	3	3	TRUE
10484	SQL Injection - Follicle-stimulating hormone	Follicle-stimulating hormone injection	3	3	TRUE
10485	SQL Injection - Luteinizing hormone	Luteinizing hormone injection	3	3	TRUE
10486	SQL Injection - Prolactin	Prolactin injection	3	3	TRUE
10487	SQL Injection - Oxytocin	Oxytocin injection	3	3	TRUE
10488	SQL Injection - Vasopressin	Vasopressin injection	3	3	TRUE
10489	SQL Injection - Antidiuretic hormone	Antidiuretic hormone injection	3	3	TRUE
10490	SQL Injection - Atrial natriuretic peptide	Atrial natriuretic peptide injection	3	3	TRUE
10491	SQL Injection - Brain natriuretic peptide	Brain natriuretic peptide injection	3	3	TRUE
10492	SQL Injection - C-type natriuretic peptide	C-type natriuretic peptide injection	3	3	TRUE
10493	SQL Injection - Adrenocorticotropic hormone	Adrenocorticotropic hormone injection	3	3	TRUE
10494	SQL Injection - Adrenaline	Adrenaline injection	3	3	TRUE
10495	SQL Injection - Noradrenaline	Noradrenaline injection	3	3	TRUE
10496	SQL Injection - Cortisol	Cortisol injection	3	3	TRUE
10497	SQL Injection - Aldosterone	Aldosterone injection	3	3	TRUE
10498	SQL Injection - Testosterone	Testosterone injection	3	3	TRUE
10499	SQL Injection - Estrogen	Estrogen injection	3	3	TRUE
10500	SQL Injection - Progesterone	Progesterone injection	3	3	TRUE
10501	SQL Injection - Melatonin	Melatonin injection	3	3	TRUE
10502	SQL Injection - Thyroid hormone	Thyroid hormone injection	3	3	TRUE
10503	SQL Injection - Parathyroid hormone	Parathyroid hormone injection	3	3	TRUE
10504	SQL Injection - Calcitonin	Calcitonin injection	3	3	TRUE
10505	SQL Injection - Vitamin D	Vitamin D injection	3	3	TRUE
10506	SQL Injection - Erythropoietin	Erythropoietin injection	3	3	TRUE
10507	SQL Injection - Thrombopoietin	Thrombopoietin injection	3	3	TRUE
10508	SQL Injection - Granulocyte colony-stimulating factor	Granulocyte colony-stimulating factor injection	3	3	TRUE
10509	SQL Injection - Granulocyte-macrophage colony-stimulating factor	Granulocyte-macrophage colony-stimulating factor injection	3	3	TRUE
10510	SQL Injection - Interferon	Interferon injection	3	3	TRUE
10511	SQL Injection - Interleukin	Interleukin injection	3	3	TRUE
10512	SQL Injection - Tumor necrosis factor	Tumor necrosis factor injection	3	3	TRUE
10513	SQL Injection - Transforming growth factor	Transforming growth factor injection	3	3	TRUE
10514	SQL Injection - Epidermal growth factor	Epidermal growth factor injection	3	3	TRUE
10515	SQL Injection - Fibroblast growth factor	Fibroblast growth factor injection	3	3	TRUE
10516	SQL Injection - Platelet-derived growth factor	Platelet-derived growth factor injection	3	3	TRUE
10517	SQL Injection - Vascular endothelial growth factor	Vascular endothelial growth factor injection	3	3	TRUE
10518	SQL Injection - Nerve growth factor	Nerve growth factor injection	3	3	TRUE
10519	SQL Injection - Brain-derived neurotrophic factor	Brain-derived neurotrophic factor injection	3	3	TRUE
